,Genre,Id,Popularity,Is_Exp,Name,Artist,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature
1312,pop,0Xen6Y4p2soxvsUTlF0IUn,67,False,Common (feat. Brandi Carlile),Maren Morris,0.46,0.737,11,-5.332000000000001,0,0.0775,0.591,0.0,0.0811,0.382,104.715,4
1313,pop,5Apvsk0suoivI1H8CmBglv,76,False,Almost (Sweet Music),Hozier,0.523,0.687,7,-5.601,1,0.105,0.0215,2.86e-06,0.203,0.711,90.036,4
1314,pop,2TIlqbIneP0ZY1O0EzYLlc,92,False,Someone You Loved,Lewis Capaldi,0.501,0.405,1,-5.678999999999999,1,0.0319,0.7509999999999999,0.0,0.105,0.446,109.891,4
1315,pop,5FXVrJhAOEEGhV6UonjE9N,68,False,7 Minutes,Dean Lewis,0.613,0.7390000000000001,10,-6.478,1,0.0311,0.526,0.0,0.149,0.7120000000000001,104.96600000000001,4
1316,pop,6SL7KzIA96f0HiKjuv7tED,69,False,U & Us,Quinn XCII,0.605,0.73,4,-7.871,1,0.0425,0.087,0.0026899999999999997,0.187,0.263,130.025,4
1317,pop,4cCLksWQCNq2PU4ILlCFxA,54,False,You,Elijah Woods x Jamie Fine,0.654,0.62,2,-6.7989999999999995,1,0.0467,0.131,0.0,0.11199999999999999,0.386,141.923,4
1318,pop,1fHRzxbts9A8J1ergDe7Kz,73,False,Saturday Nights,Khalid,0.574,0.37,10,-10.802999999999999,1,0.0841,0.634,9.379999999999999e-05,0.0986,0.354,83.162,4
1319,pop,7DHApOHsIFo7EyfieArYGE,89,False,Walk Me Home,P!nk,0.652,0.45299999999999996,1,-6.119,1,0.0445,0.0519,0.0,0.179,0.43200000000000005,88.038,3
1320,pop,0lnfjcwBcripJPtXuSu7d3,61,False,With You,Tyler Shaw,0.723,0.569,2,-6.21,1,0.0792,0.54,0.0,0.106,0.445,97.99799999999999,4
1321,pop,5QspkeTnBCstPaJ15sbMcW,54,False,Falling,LÉON,0.722,0.7809999999999999,8,-3.536,1,0.0321,0.0171,0.0,0.0744,0.644,137.907,4
1322,pop,3qhOjLeh6HePtsDhtxGpuR,69,True,Mess,Noah Kahan,0.5760000000000001,0.85,10,-3.989,1,0.0627,0.136,0.0,0.0821,0.542,81.99600000000001,4
1323,pop,6Qs4SXO9dwPj5GKvVOv8Ki,96,False,Dancing With A Stranger (with Normani),Sam Smith,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.34700000000000003,102.99799999999999,4
1324,pop,1BjGqxdW597ZAROLDp6b7m,50,False,I Count on Me,Aloe Blacc,0.669,0.507,11,-6.277,1,0.0325,0.214,0.0,0.159,0.684,78.044,4
1325,pop,15jMztFtJ1mFFJ11SZvHHZ,65,False,Starting Over,Niykee Heaton,0.7509999999999999,0.39399999999999996,7,-6.56,1,0.0519,0.39,0.0,0.121,0.12,135.89600000000002,4
1326,pop,2ymSNj7e3CjonAXyN9etmb,61,False,Make the Move,Chris James,0.845,0.594,1,-6.414,1,0.128,0.14800000000000002,0.0,0.35,0.7959999999999999,105.926,4
1327,pop,0oaRFE0bQy1fiz0413SlZi,43,False,Halfway There (GRL PWR),ROZES,0.514,0.52,7,-6.517,0,0.0362,0.128,1.61e-06,0.15,0.146,160.156,4
1328,pop,2Pph0CUJ8uksCBzV6iyuQF,68,False,Lost,Blake Rose,0.595,0.687,4,-6.5360000000000005,1,0.0486,0.21600000000000003,0.0,0.107,0.508,94.73,4
1329,pop,614GWtz7F9A61E9OPZqNkU,62,False,Temporary Love,Ben Platt,0.634,0.505,0,-7.752999999999999,0,0.0341,0.506,1.8000000000000001e-06,0.11599999999999999,0.136,89.045,4
1330,pop,1HY7Ze0NWqDJkl4g4MV62Q,78,False,Look What God Gave Her,Thomas Rhett,0.732,0.847,2,-3.9210000000000003,1,0.0307,0.0221,0.0,0.24600000000000002,0.885,113.012,4
1331,pop,1djzKW3eYLyzjjHXazEWWh,71,False,Movement,Hozier,0.381,0.502,1,-5.505,0,0.0368,0.16,6.979999999999999e-05,0.0842,0.147,144.3,4
1332,pop,2rZfKyWzXoxQe2DBlvZ2sP,70,False,No Place,Backstreet Boys,0.716,0.5329999999999999,3,-5.439,1,0.0283,0.147,0.0,0.0913,0.502,91.995,4
1333,pop,5BvP31Kxf5R5WIuwbcQDDT,68,False,Used To Be,Matt Nathanson,0.6459999999999999,0.6579999999999999,7,-4.678,1,0.052000000000000005,0.0617,0.0,0.0692,0.44,92.001,4
1334,pop,01OFymiHwXOqOBBD1AtQJd,72,True,Hustle,P!nk,0.716,0.794,9,-5.138,0,0.326,0.0802,0.0,0.0859,0.542,96.751,4
1335,pop,0zk3x9oTDLLzcWERM5Or5X,67,False,Not Giving In,Tom Walker,0.47100000000000003,0.7240000000000001,2,-7.1739999999999995,0,0.0873,0.632,0.0,0.109,0.485,159.961,4
1336,pop,3mJiMnKrpIYSNRRFounMtY,64,False,What A Time (feat. Niall Horan),Julia Michaels,0.5379999999999999,0.46299999999999997,0,-6.185,1,0.0295,0.652,0.0,0.087,0.376,132.944,4
1337,pop,7eiMNmK2MyxpEJOEYGrSb0,59,False,Change Your Mind,Tori Kelly,0.655,0.40399999999999997,1,-6.707999999999999,0,0.0354,0.0108,0.0,0.114,0.252,106.839,4
1338,pop,33UI8dgfkDOf32DWBH1GL0,61,False,Lady Like,Ingrid Andress,0.557,0.617,9,-5.186,1,0.032,0.212,0.0,0.0934,0.155,94.99700000000001,4
1339,pop,6MLHg35rlksBc5OBcdZvJi,72,False,Better Than Today,Rhys Lewis,0.387,0.23399999999999999,0,-8.861,1,0.0373,0.736,0.0,0.084,0.408,78.65,4
1340,pop,27GMaeZzr9t8Vo9YredywN,60,False,Love Strong,Elijah Woods x Jamie Fine,0.47100000000000003,0.524,7,-8.32,1,0.16,0.381,0.0,0.645,0.7140000000000001,135.711,4
1341,pop,1HNywa8Bk0TmzRwQrzhtPo,80,False,I Guess I Just Feel Like,John Mayer,0.556,0.528,4,-8.033,1,0.0266,0.615,0.0964,0.122,0.163,159.821,4
1342,pop,4zb3kFL9fXrrfTwIY4CcDy,77,False,Flux,Ellie Goulding,0.518,0.465,0,-5.903,1,0.0273,0.8340000000000001,0.0,0.203,0.302,93.024,4
